X,Y,Z
23.827926521710474,-28.58925213660837,-129.5990865113341
25.863115437356136,-29.832884273598626,-130.61217314262225
27.939444112769294,-31.094372080606806,-131.5760663841723
30.056053695381365,-32.373009006533856,-132.4886002376599
32.212033561508974,-33.668062907461746,-133.3476407375783
34.40642284056975,-34.97877688516589,-134.1510858214694
36.63821193394112,-36.304370099014434,-134.89686497422335
38.90634402323511,-37.64403854795462,-135.58293864283308
41.20971656297061,-38.99695581915039,-136.20729741557383
43.547182752705076,-40.36227379960635,-136.76796095695693
45.917552983635446,-41.739123346785306,-137.26297668694835
48.319596254486854,-43.12661491379199,-137.69041818980838
50.752041551165156,-44.523839124142455,-138.04838333444894
53.21357918414054,-45.929867290450936,-138.33499208434986
55.7028620768381,-47.34375187052856,-138.54838397075653
58.21850699740663,-48.76452685337146,-138.6867151979973
60.75909572509561,-50.19120806629652,-138.74815534419702
63.32317614104224,-51.62279339301861,-138.73088361428958
65.90926323150947,-53.05826289070827,-138.6330845948652
68.5158399894546,-54.49657879196715,-138.452943451839
71.14135819766062,-55.936685375132775,-138.18864050192659
73.7842390734259,-57.377508683286436,-137.83834507715878
76.44287375084339,-58.81795606866937,-137.40020858777535
79.11562357184044,-60.25691553476971,-136.87235667233003
81.80082015117179,-61.693254842939496,-136.25288030411997
84.49676517317991,-63.125820343800996,-135.53982569937844
87.20172986899807,-64.55343548560619,-134.73118284409819
-11.934760804663446,-6.890537363286249,-99.4577465624008
-10.94451209277167,-7.615433022378797,-100.96131092162327
-9.910490374978753,-8.36532363425991,-102.47052435039338
-8.832059120243333,-9.140291937284823,-103.98304681661652
-7.70864640587219,-9.940380475573239,-105.49650145974611
-6.539746474820801,-10.765591430483623,-107.00848060824416
-5.324920974637632,-11.61588660471154,-108.51655158651603
-4.063799893731222,-12.491187546480475,-110.01826227841954
-2.7560822126644005,-13.391375800960473,-111.51114642129086
-1.4015362896108157,-14.316293275993734,-112.99272861080924
0.0,-15.26574270938338,-114.46052900282551
1.4486193492114876,-16.239488225372202,-115.9120677034513
2.9443453102090746,-17.23725596846134,-117.3448688431993
4.487132769843701,-18.25873480335348,-118.75646433477331
6.076868590555645,-19.303577070520223,-120.14439731724453
7.713372398093455,-20.371399387653682,-121.50622529183966
9.39639749843166,-21.461783488041917,-122.83952295645145
11.125631907412345,-22.57427708768534,-124.14188474731134
12.900699477817254,-23.70839477372348,-125.41092709708454
14.721161109788936,-24.86361890745849,-126.64429041902075
16.586516031718812,-26.039400535925335,-127.83964082676597
18.496203139891662,-27.235160306567053,-128.99467159906544
20.44960238628693,-28.450289380111634,-130.1071043979075
22.44603620498194,-29.684150337219357,-131.17469024771438
